per_idx,cat_idx,dt_idx,geo_idx,is_adj,val,year
163,1,6,10,1,4224,2017
164,1,6,10,1,4266,2017
165,1,6,10,1,4274,2017
166,1,6,10,1,4303,2017
167,1,6,10,1,4477,2017
168,1,6,10,1,3866,2017
169,1,6,10,1,5083,2018
170,1,6,10,1,4671,2018
171,1,6,10,1,4935,2018
172,1,6,10,1,4744,2018
173,1,6,10,1,4844,2018
174,1,6,10,1,4792,2018
175,1,6,10,1,4617,2018
176,1,6,10,1,4509,2018
177,1,6,10,1,4707,2018
178,1,6,10,1,4677,2018
179,1,6,10,1,4611,2018
180,1,6,10,1,4619,2018
181,1,6,10,1,4626,2019
182,1,6,10,1,4595,2019
183,1,6,10,1,4557,2019
184,1,6,10,1,4686,2019
185,1,6,10,1,4406,2019
186,1,6,10,1,4587,2019
187,1,6,10,1,4187,2019
188,1,6,10,1,4368,2019
189,1,6,10,1,4354,2019
190,1,6,10,1,4658,2019
191,1,6,10,1,4833,2019
192,1,6,10,1,4951,2019
193,1,6,10,1,4488,2020
194,1,6,10,1,5090,2020
195,1,6,10,1,4214,2020
196,1,6,10,1,2973,2020
197,1,6,10,1,3741,2020
198,1,6,10,1,3856,2020
199,1,6,10,1,4662,2020
200,1,6,10,1,5020,2020
201,1,6,10,1,5078,2020
202,1,6,10,1,4823,2020
203,1,6,10,1,4655,2020
204,1,6,10,1,3561,2020
13,1,6,11,1,997,2005
14,1,6,11,1,1036,2005
15,1,6,11,1,1018,2005
16,1,6,11,1,1000,2005
17,1,6,11,1,898,2005
18,1,6,11,1,1014,2005
19,1,6,11,1,917,2005
20,1,6,11,1,935,2005
21,1,6,11,1,722,2005
22,1,6,11,1,1019,2005
23,1,6,11,1,1019,2005
24,1,6,11,1,1018,2005
25,1,6,11,1,993,2006
26,1,6,11,1,925,2006
27,1,6,11,1,908,2006
28,1,6,11,1,952,2006
29,1,6,11,1,949,2006
30,1,6,11,1,897,2006
31,1,6,11,1,948,2006
32,1,6,11,1,935,2006
33,1,6,11,1,840,2006
34,1,6,11,1,823,2006
35,1,6,11,1,808,2006
36,1,6,11,1,1006,2006
37,1,6,11,1,791,2007
38,1,6,11,1,870,2007
39,1,6,11,1,851,2007
40,1,6,11,1,866,2007
41,1,6,11,1,848,2007
42,1,6,11,1,889,2007
43,1,6,11,1,889,2007
44,1,6,11,1,821,2007
45,1,6,11,1,833,2007
46,1,6,11,1,817,2007
47,1,6,11,1,759,2007
48,1,6,11,1,868,2007
49,1,6,11,1,726,2008
50,1,6,11,1,748,2008
51,1,6,11,1,796,2008
52,1,6,11,1,719,2008
53,1,6,11,1,726,2008
54,1,6,11,1,670,2008
55,1,6,11,1,666,2008
56,1,6,11,1,659,2008
57,1,6,11,1,662,2008
58,1,6,11,1,646,2008
59,1,6,11,1,654,2008
60,1,6,11,1,598,2008
61,1,6,11,1,662,2009
62,1,6,11,1,652,2009
63,1,6,11,1,667,2009
64,1,6,11,1,628,2009
65,1,6,11,1,659,2009
66,1,6,11,1,629,2009
67,1,6,11,1,648,2009
68,1,6,11,1,680,2009
69,1,6,11,1,711,2009
70,1,6,11,1,677,2009
71,1,6,11,1,755,2009
72,1,6,11,1,680,2009
73,1,6,11,1,681,2010
74,1,6,11,1,663,2010
75,1,6,11,1,595,2010
76,1,6,11,1,659,2010
77,1,6,11,1,652,2010
78,1,6,11,1,630,2010
79,1,6,11,1,640,2010
80,1,6,11,1,600,2010
81,1,6,11,1,656,2010
82,1,6,11,1,627,2010
83,1,6,11,1,623,2010
84,1,6,11,1,626,2010
85,1,6,11,1,657,2011
86,1,6,11,1,606,2011
87,1,6,11,1,583,2011
88,1,6,11,1,602,2011
89,1,6,11,1,577,2011
90,1,6,11,1,636,2011
91,1,6,11,1,631,2011
92,1,6,11,1,626,2011
93,1,6,11,1,563,2011
94,1,6,11,1,590,2011
95,1,6,11,1,674,2011
96,1,6,11,1,639,2011
97,1,6,11,1,544,2012
98,1,6,11,1,621,2012
99,1,6,11,1,610,2012
100,1,6,11,1,618,2012
101,1,6,11,1,653,2012
102,1,6,11,1,616,2012
103,1,6,11,1,610,2012
104,1,6,11,1,615,2012
105,1,6,11,1,611,2012
106,1,6,11,1,628,2012
107,1,6,11,1,608,2012
108,1,6,11,1,843,2012
109,1,6,11,1,612,2013
110,1,6,11,1,634,2013
111,1,6,11,1,656,2013
112,1,6,11,1,638,2013
113,1,6,11,1,646,2013
114,1,6,11,1,655,2013
115,1,6,11,1,653,2013
116,1,6,11,1,689,2013
117,1,6,11,1,582,2013
118,1,6,11,1,705,2013
119,1,6,11,1,733,2013
120,1,6,11,1,659,2013
121,1,6,11,1,632,2014
122,1,6,11,1,668,2014
123,1,6,11,1,704,2014
124,1,6,11,1,734,2014
125,1,6,11,1,699,2014
126,1,6,11,1,745,2014
127,1,6,11,1,707,2014
128,1,6,11,1,734,2014
129,1,6,11,1,726,2014
130,1,6,11,1,731,2014
131,1,6,11,1,720,2014
132,1,6,11,1,730,2014
133,1,6,11,1,759,2015
134,1,6,11,1,758,2015
135,1,6,11,1,774,2015
136,1,6,11,1,741,2015
137,1,6,11,1,724,2015
138,1,6,11,1,741,2015
139,1,6,11,1,733,2015
140,1,6,11,1,703,2015
141,1,6,11,1,715,2015
142,1,6,11,1,715,2015
143,1,6,11,1,730,2015
144,1,6,11,1,694,2015
145,1,6,11,1,776,2016
146,1,6,11,1,696,2016
147,1,6,11,1,647,2016
148,1,6,11,1,685,2016
149,1,6,11,1,775,2016
150,1,6,11,1,684,2016
151,1,6,11,1,764,2016
152,1,6,11,1,736,2016
153,1,6,11,1,708,2016
154,1,6,11,1,728,2016
155,1,6,11,1,705,2016
156,1,6,11,1,736,2016
157,1,6,11,1,748,2017
158,1,6,11,1,734,2017
159,1,6,11,1,703,2017
160,1,6,11,1,713,2017
161,1,6,11,1,742,2017
162,1,6,11,1,718,2017
163,1,6,11,1,733,2017
164,1,6,11,1,707,2017
165,1,6,11,1,759,2017
166,1,6,11,1,670,2017
167,1,6,11,1,745,2017
168,1,6,11,1,769,2017
169,1,6,11,1,803,2018
170,1,6,11,1,758,2018
171,1,6,11,1,809,2018
172,1,6,11,1,784,2018
173,1,6,11,1,759,2018
174,1,6,11,1,781,2018
175,1,6,11,1,736,2018
176,1,6,11,1,726,2018
177,1,6,11,1,700,2018
178,1,6,11,1,722,2018
179,1,6,11,1,749,2018
180,1,6,11,1,786,2018
181,1,6,11,1,638,2019
182,1,6,11,1,746,2019
183,1,6,11,1,673,2019
184,1,6,11,1,720,2019
185,1,6,11,1,703,2019
186,1,6,11,1,681,2019
187,1,6,11,1,662,2019
188,1,6,11,1,688,2019
189,1,6,11,1,702,2019
190,1,6,11,1,720,2019
191,1,6,11,1,662,2019
192,1,6,11,1,728,2019
193,1,6,11,1,646,2020
194,1,6,11,1,703,2020
195,1,6,11,1,557,2020
196,1,6,11,1,467,2020
197,1,6,11,1,598,2020
198,1,6,11,1,691,2020
199,1,6,11,1,740,2020
200,1,6,11,1,789,2020
201,1,6,11,1,782,2020
202,1,6,11,1,720,2020
203,1,6,11,1,777,2020
204,1,6,11,1,635,2020
13,1,6,12,1,383,2005
14,1,6,12,1,377,2005
15,1,6,12,1,374,2005
16,1,6,12,1,387,2005
17,1,6,12,1,337,2005
18,1,6,12,1,361,2005
19,1,6,12,1,378,2005
20,1,6,12,1,368,2005
21,1,6,12,1,322,2005
22,1,6,12,1,407,2005
23,1,6,12,1,362,2005
24,1,6,12,1,376,2005
25,1,6,12,1,348,2006
26,1,6,12,1,394,2006
27,1,6,12,1,357,2006
28,1,6,12,1,366,2006
29,1,6,12,1,352,2006
30,1,6,12,1,343,2006
31,1,6,12,1,347,2006
32,1,6,12,1,340,2006
33,1,6,12,1,337,2006
34,1,6,12,1,313,2006
35,1,6,12,1,268,2006
36,1,6,12,1,379,2006
37,1,6,12,1,314,2007
38,1,6,12,1,311,2007
39,1,6,12,1,321,2007
40,1,6,12,1,322,2007
41,1,6,12,1,330,2007
42,1,6,12,1,345,2007
43,1,6,12,1,289,2007
44,1,6,12,1,281,2007
45,1,6,12,1,290,2007
46,1,6,12,1,298,2007
47,1,6,12,1,304,2007
48,1,6,12,1,310,2007
49,1,6,12,1,246,2008
50,1,6,12,1,262,2008
51,1,6,12,1,304,2008
52,1,6,12,1,257,2008
53,1,6,12,1,266,2008
54,1,6,12,1,248,2008
55,1,6,12,1,264,2008
56,1,6,12,1,266,2008
57,1,6,12,1,248,2008
58,1,6,12,1,251,2008
59,1,6,12,1,235,2008
60,1,6,12,1,213,2008
61,1,6,12,1,244,2009
62,1,6,12,1,244,2009
63,1,6,12,1,220,2009
64,1,6,12,1,221,2009
65,1,6,12,1,242,2009
66,1,6,12,1,245,2009
67,1,6,12,1,247,2009
68,1,6,12,1,248,2009
69,1,6,12,1,241,2009
70,1,6,12,1,233,2009
71,1,6,12,1,251,2009
72,1,6,12,1,243,2009
73,1,6,12,1,251,2010
74,1,6,12,1,259,2010
75,1,6,12,1,254,2010
76,1,6,12,1,239,2010
77,1,6,12,1,244,2010
78,1,6,12,1,245,2010
79,1,6,12,1,263,2010
80,1,6,12,1,205,2010
81,1,6,12,1,265,2010
82,1,6,12,1,238,2010
83,1,6,12,1,279,2010
84,1,6,12,1,234,2010
85,1,6,12,1,264,2011
86,1,6,12,1,226,2011
87,1,6,12,1,233,2011
88,1,6,12,1,256,2011
89,1,6,12,1,217,2011
90,1,6,12,1,268,2011
91,1,6,12,1,228,2011
92,1,6,12,1,256,2011
93,1,6,12,1,253,2011
94,1,6,12,1,270,2011
95,1,6,12,1,257,2011
96,1,6,12,1,307,2011
97,1,6,12,1,235,2012
98,1,6,12,1,267,2012
99,1,6,12,1,281,2012
100,1,6,12,1,268,2012
101,1,6,12,1,268,2012
102,1,6,12,1,224,2012
103,1,6,12,1,237,2012
104,1,6,12,1,236,2012
105,1,6,12,1,236,2012
106,1,6,12,1,245,2012
107,1,6,12,1,225,2012
108,1,6,12,1,265,2012
109,1,6,12,1,243,2013
110,1,6,12,1,237,2013
111,1,6,12,1,239,2013
112,1,6,12,1,240,2013
113,1,6,12,1,240,2013
114,1,6,12,1,246,2013
115,1,6,12,1,247,2013
116,1,6,12,1,228,2013
117,1,6,12,1,220,2013
118,1,6,12,1,267,2013
119,1,6,12,1,231,2013
120,1,6,12,1,252,2013
121,1,6,12,1,223,2014
122,1,6,12,1,251,2014
123,1,6,12,1,252,2014
124,1,6,12,1,239,2014
125,1,6,12,1,250,2014
126,1,6,12,1,235,2014
127,1,6,12,1,261,2014
128,1,6,12,1,248,2014
129,1,6,12,1,250,2014
130,1,6,12,1,236,2014
131,1,6,12,1,234,2014
132,1,6,12,1,214,2014
133,1,6,12,1,247,2015
134,1,6,12,1,247,2015
135,1,6,12,1,225,2015
136,1,6,12,1,244,2015
137,1,6,12,1,236,2015
138,1,6,12,1,262,2015
139,1,6,12,1,249,2015
140,1,6,12,1,311,2015
141,1,6,12,1,258,2015
142,1,6,12,1,233,2015
143,1,6,12,1,260,2015
144,1,6,12,1,211,2015
145,1,6,12,1,236,2016
146,1,6,12,1,212,2016
147,1,6,12,1,237,2016
148,1,6,12,1,232,2016
149,1,6,12,1,239,2016
150,1,6,12,1,186,2016
151,1,6,12,1,274,2016
152,1,6,12,1,225,2016
153,1,6,12,1,227,2016
154,1,6,12,1,221,2016
155,1,6,12,1,246,2016
156,1,6,12,1,235,2016
157,1,6,12,1,228,2017
158,1,6,12,1,242,2017
159,1,6,12,1,240,2017
160,1,6,12,1,242,2017
161,1,6,12,1,235,2017
162,1,6,12,1,231,2017
163,1,6,12,1,222,2017
164,1,6,12,1,244,2017
165,1,6,12,1,277,2017
166,1,6,12,1,239,2017
167,1,6,12,1,225,2017
168,1,6,12,1,250,2017
169,1,6,12,1,254,2018
170,1,6,12,1,262,2018
171,1,6,12,1,239,2018
172,1,6,12,1,240,2018
173,1,6,12,1,235,2018
174,1,6,12,1,260,2018
175,1,6,12,1,245,2018
176,1,6,12,1,250,2018
177,1,6,12,1,233,2018
178,1,6,12,1,269,2018
179,1,6,12,1,213,2018
180,1,6,12,1,294,2018
181,1,6,12,1,269,2019
182,1,6,12,1,246,2019
183,1,6,12,1,256,2019
184,1,6,12,1,267,2019
185,1,6,12,1,257,2019
186,1,6,12,1,248,2019
187,1,6,12,1,237,2019
188,1,6,12,1,241,2019
189,1,6,12,1,259,2019
190,1,6,12,1,248,2019
191,1,6,12,1,242,2019
192,1,6,12,1,248,2019
193,1,6,12,1,236,2020
194,1,6,12,1,238,2020
195,1,6,12,1,171,2020
196,1,6,12,1,144,2020
197,1,6,12,1,171,2020
198,1,6,12,1,257,2020
199,1,6,12,1,303,2020
200,1,6,12,1,279,2020
201,1,6,12,1,274,2020
202,1,6,12,1,264,2020
203,1,6,12,1,257,2020
204,1,6,12,1,203,2020
13,1,6,13,1,133,2005
14,1,6,13,1,137,2005
15,1,6,13,1,129,2005
16,1,6,13,1,129,2005
17,1,6,13,1,134,2005
18,1,6,13,1,121,2005
19,1,6,13,1,91,2005
20,1,6,13,1,120,2005
21,1,6,13,1,132,2005
22,1,6,13,1,133,2005
23,1,6,13,1,138,2005
24,1,6,13,1,128,2005
25,1,6,13,1,122,2006
26,1,6,13,1,150,2006
27,1,6,13,1,115,2006
28,1,6,13,1,117,2006
29,1,6,13,1,124,2006
30,1,6,13,1,111,2006
31,1,6,13,1,104,2006
32,1,6,13,1,106,2006
33,1,6,13,1,102,2006
34,1,6,13,1,107,2006
35,1,6,13,1,96,2006
36,1,6,13,1,116,2006
37,1,6,13,1,106,2007
38,1,6,13,1,117,2007
39,1,6,13,1,116,2007
40,1,6,13,1,127,2007
41,1,6,13,1,110,2007
42,1,6,13,1,105,2007
43,1,6,13,1,D,2007
44,1,6,13,1,125,2007
45,1,6,13,1,D,2007
46,1,6,13,1,125,2007
47,1,6,13,1,123,2007
48,1,6,13,1,127,2007
49,1,6,13,1,D,2008
50,1,6,13,1,102,2008
51,1,6,13,1,D,2008
52,1,6,13,1,90,2008
53,1,6,13,1,D,2008
54,1,6,13,1,D,2008
55,1,6,13,1,95,2008
56,1,6,13,1,D,2008
57,1,6,13,1,D,2008
58,1,6,13,1,D,2008
59,1,6,13,1,D,2008
60,1,6,13,1,80,2008
61,1,6,13,1,89,2009
62,1,6,13,1,78,2009
63,1,6,13,1,84,2009
64,1,6,13,1,78,2009
65,1,6,13,1,D,2009
66,1,6,13,1,D,2009
67,1,6,13,1,86,2009
68,1,6,13,1,74,2009
69,1,6,13,1,85,2009
70,1,6,13,1,95,2009
71,1,6,13,1,118,2009
72,1,6,13,1,96,2009
73,1,6,13,1,113,2010
74,1,6,13,1,92,2010
75,1,6,13,1,97,2010
76,1,6,13,1,91,2010
77,1,6,13,1,90,2010
78,1,6,13,1,86,2010
79,1,6,13,1,92,2010
80,1,6,13,1,97,2010
81,1,6,13,1,112,2010
82,1,6,13,1,102,2010
83,1,6,13,1,97,2010
84,1,6,13,1,80,2010
85,1,6,13,1,92,2011
86,1,6,13,1,102,2011
87,1,6,13,1,96,2011
88,1,6,13,1,100,2011
89,1,6,13,1,91,2011
90,1,6,13,1,105,2011
91,1,6,13,1,115,2011
92,1,6,13,1,D,2011
93,1,6,13,1,D,2011
94,1,6,13,1,99,2011
95,1,6,13,1,102,2011
96,1,6,13,1,102,2011
97,1,6,13,1,90,2012
98,1,6,13,1,98,2012
99,1,6,13,1,97,2012
100,1,6,13,1,121,2012
101,1,6,13,1,135,2012
102,1,6,13,1,90,2012
103,1,6,13,1,D,2012
104,1,6,13,1,100,2012
105,1,6,13,1,D,2012
106,1,6,13,1,D,2012
107,1,6,13,1,D,2012
108,1,6,13,1,D,2012
109,1,6,13,1,100,2013
110,1,6,13,1,106,2013
111,1,6,13,1,100,2013
112,1,6,13,1,D,2013
113,1,6,13,1,99,2013
114,1,6,13,1,D,2013
115,1,6,13,1,104,2013
116,1,6,13,1,98,2013
117,1,6,13,1,96,2013
118,1,6,13,1,94,2013
119,1,6,13,1,109,2013
120,1,6,13,1,110,2013
121,1,6,13,1,102,2014
122,1,6,13,1,103,2014
123,1,6,13,1,104,2014
124,1,6,13,1,110,2014
125,1,6,13,1,103,2014
126,1,6,13,1,105,2014
127,1,6,13,1,106,2014
128,1,6,13,1,123,2014
129,1,6,13,1,124,2014
130,1,6,13,1,112,2014
131,1,6,13,1,109,2014
132,1,6,13,1,111,2014
133,1,6,13,1,121,2015
134,1,6,13,1,113,2015
135,1,6,13,1,125,2015
136,1,6,13,1,127,2015
137,1,6,13,1,100,2015
138,1,6,13,1,119,2015
139,1,6,13,1,115,2015
140,1,6,13,1,113,2015
141,1,6,13,1,98,2015
142,1,6,13,1,127,2015
143,1,6,13,1,124,2015
144,1,6,13,1,108,2015
145,1,6,13,1,130,2016
146,1,6,13,1,117,2016
147,1,6,13,1,92,2016
148,1,6,13,1,111,2016
149,1,6,13,1,131,2016
150,1,6,13,1,131,2016
151,1,6,13,1,134,2016
152,1,6,13,1,132,2016
153,1,6,13,1,100,2016
154,1,6,13,1,126,2016
155,1,6,13,1,126,2016
156,1,6,13,1,126,2016
157,1,6,13,1,123,2017
158,1,6,13,1,123,2017
159,1,6,13,1,127,2017
160,1,6,13,1,126,2017
161,1,6,13,1,140,2017
162,1,6,13,1,134,2017
163,1,6,13,1,97,2017
164,1,6,13,1,114,2017
165,1,6,13,1,125,2017
166,1,6,13,1,119,2017
167,1,6,13,1,129,2017
168,1,6,13,1,143,2017
169,1,6,13,1,137,2018
170,1,6,13,1,105,2018
171,1,6,13,1,116,2018
172,1,6,13,1,135,2018
173,1,6,13,1,121,2018
174,1,6,13,1,127,2018
175,1,6,13,1,119,2018
176,1,6,13,1,126,2018
177,1,6,13,1,125,2018
178,1,6,13,1,142,2018
179,1,6,13,1,121,2018
180,1,6,13,1,124,2018
181,1,6,13,1,109,2019
182,1,6,13,1,131,2019
183,1,6,13,1,126,2019
184,1,6,13,1,128,2019
185,1,6,13,1,128,2019
186,1,6,13,1,120,2019
187,1,6,13,1,126,2019
188,1,6,13,1,134,2019
189,1,6,13,1,134,2019
190,1,6,13,1,138,2019
191,1,6,13,1,128,2019
192,1,6,13,1,137,2019
193,1,6,13,1,125,2020
194,1,6,13,1,137,2020
195,1,6,13,1,100,2020
196,1,6,13,1,95,2020
197,1,6,13,1,107,2020
198,1,6,13,1,118,2020
199,1,6,13,1,144,2020
200,1,6,13,1,182,2020
201,1,6,13,1,187,2020
202,1,6,13,1,155,2020
203,1,6,13,1,175,2020
204,1,6,13,1,136,2020
13,1,6,14,1,D,2005
14,1,6,14,1,D,2005
15,1,6,14,1,79,2005
16,1,6,14,1,65,2005
17,1,6,14,1,68,2005
18,1,6,14,1,65,2005
19,1,6,14,1,65,2005
20,1,6,14,1,D,2005
21,1,6,14,1,D,2005
22,1,6,14,1,76,2005
23,1,6,14,1,65,2005
24,1,6,14,1,78,2005
25,1,6,14,1,D,2006
26,1,6,14,1,D,2006
27,1,6,14,1,61,2006
28,1,6,14,1,62,2006
29,1,6,14,1,81,2006
30,1,6,14,1,66,2006
31,1,6,14,1,78,2006
32,1,6,14,1,D,2006
33,1,6,14,1,D,2006
34,1,6,14,1,D,2006
35,1,6,14,1,65,2006
36,1,6,14,1,D,2006
37,1,6,14,1,D,2007
38,1,6,14,1,63,2007
39,1,6,14,1,D,2007
40,1,6,14,1,D,2007
41,1,6,14,1,D,2007
42,1,6,14,1,D,2007
43,1,6,14,1,65,2007
44,1,6,14,1,54,2007
45,1,6,14,1,62,2007
46,1,6,14,1,64,2007
47,1,6,14,1,48,2007
48,1,6,14,1,56,2007
49,1,6,14,1,D,2008
50,1,6,14,1,55,2008
51,1,6,14,1,D,2008
52,1,6,14,1,82,2008
53,1,6,14,1,D,2008
54,1,6,14,1,D,2008
55,1,6,14,1,D,2008
56,1,6,14,1,D,2008
57,1,6,14,1,58,2008
58,1,6,14,1,49,2008
59,1,6,14,1,62,2008
60,1,6,14,1,51,2008
61,1,6,14,1,D,2009
62,1,6,14,1,D,2009
63,1,6,14,1,D,2009
64,1,6,14,1,67,2009
65,1,6,14,1,D,2009
66,1,6,14,1,D,2009
67,1,6,14,1,57,2009
68,1,6,14,1,D,2009
69,1,6,14,1,D,2009
70,1,6,14,1,53,2009
71,1,6,14,1,D,2009
72,1,6,14,1,D,2009
73,1,6,14,1,D,2010
74,1,6,14,1,D,2010
75,1,6,14,1,68,2010
76,1,6,14,1,57,2010
77,1,6,14,1,D,2010
78,1,6,14,1,D,2010
79,1,6,14,1,D,2010
80,1,6,14,1,61,2010
81,1,6,14,1,D,2010
82,1,6,14,1,D,2010
83,1,6,14,1,D,2010
84,1,6,14,1,D,2010
85,1,6,14,1,60,2011
86,1,6,14,1,D,2011
87,1,6,14,1,D,2011
88,1,6,14,1,D,2011
89,1,6,14,1,45,2011
90,1,6,14,1,D,2011
91,1,6,14,1,62,2011
92,1,6,14,1,55,2011
93,1,6,14,1,52,2011
94,1,6,14,1,D,2011
95,1,6,14,1,D,2011
96,1,6,14,1,54,2011
97,1,6,14,1,D,2012
98,1,6,14,1,D,2012
99,1,6,14,1,D,2012
100,1,6,14,1,77,2012
101,1,6,14,1,D,2012
102,1,6,14,1,D,2012
103,1,6,14,1,D,2012
104,1,6,14,1,57,2012
105,1,6,14,1,D,2012
106,1,6,14,1,61,2012
107,1,6,14,1,59,2012
108,1,6,14,1,65,2012
109,1,6,14,1,D,2013
110,1,6,14,1,D,2013
111,1,6,14,1,55,2013
112,1,6,14,1,D,2013
113,1,6,14,1,61,2013
114,1,6,14,1,D,2013
115,1,6,14,1,59,2013
116,1,6,14,1,62,2013
117,1,6,14,1,60,2013
118,1,6,14,1,64,2013
119,1,6,14,1,D,2013
120,1,6,14,1,D,2013
121,1,6,14,1,41,2014
122,1,6,14,1,63,2014
123,1,6,14,1,61,2014
124,1,6,14,1,D,2014
125,1,6,14,1,58,2014
126,1,6,14,1,D,2014
127,1,6,14,1,58,2014
128,1,6,14,1,D,2014
129,1,6,14,1,D,2014
130,1,6,14,1,67,2014
131,1,6,14,1,D,2014
132,1,6,14,1,D,2014
133,1,6,14,1,77,2015
134,1,6,14,1,62,2015
135,1,6,14,1,58,2015
136,1,6,14,1,D,2015
137,1,6,14,1,D,2015
138,1,6,14,1,D,2015
139,1,6,14,1,D,2015
140,1,6,14,1,66,2015
141,1,6,14,1,D,2015
142,1,6,14,1,D,2015
143,1,6,14,1,62,2015
144,1,6,14,1,D,2015
145,1,6,14,1,D,2016
146,1,6,14,1,64,2016
147,1,6,14,1,D,2016
148,1,6,14,1,D,2016
149,1,6,14,1,D,2016
150,1,6,14,1,55,2016
151,1,6,14,1,D,2016
152,1,6,14,1,79,2016
153,1,6,14,1,D,2016
154,1,6,14,1,D,2016
155,1,6,14,1,78,2016
156,1,6,14,1,D,2016
157,1,6,14,1,D,2017
158,1,6,14,1,D,2017
159,1,6,14,1,83,2017
160,1,6,14,1,D,2017
161,1,6,14,1,77,2017
162,1,6,14,1,D,2017
163,1,6,14,1,D,2017
164,1,6,14,1,73,2017
165,1,6,14,1,D,2017
166,1,6,14,1,D,2017
167,1,6,14,1,77,2017
168,1,6,14,1,D,2017
169,1,6,14,1,80,2018
170,1,6,14,1,57,2018
171,1,6,14,1,62,2018
172,1,6,14,1,73,2018
173,1,6,14,1,64,2018
174,1,6,14,1,73,2018
175,1,6,14,1,75,2018
176,1,6,14,1,54,2018
177,1,6,14,1,61,2018
178,1,6,14,1,D,2018
179,1,6,14,1,52,2018
180,1,6,14,1,D,2018
181,1,6,14,1,70,2019
182,1,6,14,1,72,2019
183,1,6,14,1,62,2019
184,1,6,14,1,78,2019
185,1,6,14,1,66,2019
186,1,6,14,1,69,2019
187,1,6,14,1,53,2019
188,1,6,14,1,67,2019
189,1,6,14,1,66,2019
190,1,6,14,1,67,2019
191,1,6,14,1,D,2019
192,1,6,14,1,D,2019
193,1,6,14,1,58,2020
194,1,6,14,1,64,2020
195,1,6,14,1,41,2020
196,1,6,14,1,D,2020
197,1,6,14,1,53,2020
198,1,6,14,1,D,2020
199,1,6,14,1,63,2020
200,1,6,14,1,77,2020
201,1,6,14,1,67,2020
202,1,6,14,1,64,2020
203,1,6,14,1,D,2020
204,1,6,14,1,D,2020
13,1,6,15,1,3823,2005
14,1,6,15,1,3886,2005
15,1,6,15,1,3797,2005
16,1,6,15,1,3662,2005
17,1,6,15,1,3776,2005
18,1,6,15,1,3737,2005
19,1,6,15,1,3802,2005
20,1,6,15,1,3611,2005
21,1,6,15,1,3536,2005
22,1,6,15,1,3990,2005
23,1,6,15,1,3284,2005
24,1,6,15,1,3859,2005
25,1,6,15,1,3343,2006
26,1,6,15,1,3553,2006
27,1,6,15,1,3421,2006
28,1,6,15,1,3412,2006
29,1,6,15,1,3283,2006
30,1,6,15,1,3185,2006
31,1,6,15,1,3120,2006
32,1,6,15,1,3171,2006
33,1,6,15,1,3001,2006
34,1,6,15,1,3008,2006
35,1,6,15,1,2820,2006
36,1,6,15,1,3407,2006
37,1,6,15,1,2829,2007
38,1,6,15,1,2821,2007
39,1,6,15,1,2814,2007
40,1,6,15,1,2793,2007
41,1,6,15,1,2735,2007
42,1,6,15,1,2783,2007
43,1,6,15,1,2762,2007
44,1,6,15,1,2655,2007
45,1,6,15,1,2773,2007
46,1,6,15,1,2695,2007
47,1,6,15,1,2426,2007
48,1,6,15,1,2949,2007
49,1,6,15,1,2401,2008
50,1,6,15,1,2298,2008
51,1,6,15,1,2400,2008
52,1,6,15,1,2355,2008
53,1,6,15,1,2336,2008
54,1,6,15,1,2300,2008
55,1,6,15,1,2226,2008
56,1,6,15,1,2230,2008
57,1,6,15,1,2202,2008
58,1,6,15,1,2155,2008
59,1,6,15,1,2251,2008
60,1,6,15,1,2086,2008
61,1,6,15,1,2344,2009
62,1,6,15,1,2144,2009
63,1,6,15,1,2171,2009
64,1,6,15,1,2197,2009
65,1,6,15,1,2222,2009
66,1,6,15,1,2233,2009
67,1,6,15,1,2398,2009
68,1,6,15,1,2251,2009
69,1,6,15,1,2328,2009
70,1,6,15,1,2248,2009
71,1,6,15,1,2365,2009
72,1,6,15,1,2264,2009
73,1,6,15,1,2267,2010
74,1,6,15,1,2279,2010
75,1,6,15,1,2287,2010
76,1,6,15,1,2329,2010
77,1,6,15,1,2402,2010
78,1,6,15,1,2247,2010
79,1,6,15,1,2198,2010
80,1,6,15,1,2357,2010
81,1,6,15,1,2321,2010
82,1,6,15,1,2391,2010
83,1,6,15,1,2408,2010
84,1,6,15,1,2239,2010
85,1,6,15,1,2389,2011
86,1,6,15,1,2384,2011
87,1,6,15,1,2314,2011
88,1,6,15,1,2244,2011
89,1,6,15,1,2221,2011
90,1,6,15,1,2523,2011
91,1,6,15,1,2282,2011
92,1,6,15,1,2412,2011
93,1,6,15,1,2358,2011
94,1,6,15,1,2256,2011
95,1,6,15,1,2366,2011
96,1,6,15,1,2554,2011
97,1,6,15,1,2093,2012
98,1,6,15,1,2289,2012
99,1,6,15,1,2300,2012
100,1,6,15,1,2249,2012
101,1,6,15,1,2370,2012
102,1,6,15,1,2212,2012
103,1,6,15,1,2277,2012
104,1,6,15,1,2205,2012
105,1,6,15,1,2271,2012
106,1,6,15,1,2341,2012
107,1,6,15,1,2238,2012
108,1,6,15,1,2889,2012
109,1,6,15,1,2390,2013
110,1,6,15,1,2319,2013
111,1,6,15,1,2372,2013
112,1,6,15,1,2434,2013
113,1,6,15,1,2330,2013
114,1,6,15,1,2514,2013
115,1,6,15,1,2387,2013
116,1,6,15,1,2559,2013
117,1,6,15,1,2308,2013
118,1,6,15,1,2468,2013
119,1,6,15,1,2428,2013
120,1,6,15,1,2677,2013
121,1,6,15,1,2243,2014
122,1,6,15,1,2498,2014
